"Value Date","Post Date","Credit Amount","Debit Amount","Closing Balance","Description","Page Number","Minus"
"29/01/2025","29/01/2025","","33131","-137319325.61","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025012944453 192/CHANDRAB/ Txn Amt. 33125.39 Charges. 5.61","90","1"
"29/01/2025","29/01/2025","","47324","-137366649.61","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025012944453 171/SHRI BHA/ Txn Amt. 47318.39 Charges. 5.61","90","1"
"29/01/2025","29/01/2025","","95562","-137462211.61","WITHDRAWAL TRANSFER NEFT/INDB/IDIBN520250129444532 02/SHIVANI / Txn Amt. 95556.39 Charges. 5.61","90","1"
"29/01/2025","29/01/2025","","17388","-137479599.61","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250129444532 23/BRAJESH / Txn Amt. 17382.39 Charges. 5.61","91","1"
"29/01/2025","29/01/2025","","17553","-137497152.61","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250129444532 24/JAGYALAL/ Txn Amt. 17547.39 Charges. 5.61","91","1"
"29/01/2025","29/01/2025","","17768","-137514920.61","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250129444532 25/THAKUR P/ Txn Amt. 17762.39 Charges. 5.61","91","1"
"29/01/2025","29/01/2025","","21208","-137536128.61","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250129444532 26/INDRABHA/ Txn Amt. 21202.39 Charges. 5.61","91","1"
"29/01/2025","29/01/2025","","48374","-137584502.61","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250129444532 27/SHIV DAY/ Txn Amt. 48368.39 Charges. 5.61","91","1"
"29/01/2025","29/01/2025","","11505.61","-137596008.22","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250129444564 50/AJAY ELE/ Txn Amt. 11500.00 Charges. 5.61","91","1"
"30/01/2025","30/01/2025","","6015","-137602023.22","WITHDRAWAL TRANSFER TIN PAYMENT/25013000060784","91","1"
"30/01/2025","30/01/2025","","4241","-137606264.22","WITHDRAWAL TRANSFER TIN PAYMENT/25013000061626","91","1"
"30/01/2025","30/01/2025","","25152","-137631416.22","WITHDRAWAL TRANSFER TIN PAYMENT/25013000062649","91","1"
"30/01/2025","30/01/2025","","30416","-137661832.22","WITHDRAWAL TRANSFER TIN PAYMENT/25013000063958","91","1"
"30/01/2025","30/01/2025","","37143","-137698975.22","WITHDRAWAL TRANSFER TIN PAYMENT/25013000066421","91","1"
"30/01/2025","30/01/2025","","40750","-137739725.22","WITHDRAWAL TRANSFER TIN PAYMENT/25013000067107","91","1"
"30/01/2025","30/01/2025","","93548","-137833273.22","WITHDRAWAL TRANSFER TIN PAYMENT/25013000067890","91","1"
"30/01/2025","30/01/2025","","2000","-137835273.22","WITHDRAWAL TRANSFER TIN PAYMENT/25013000069576","91","1"
"30/01/2025","30/01/2025","","60000","-137895273.22","WITHDRAWAL TRANSFER TIN PAYMENT/25013000070917","92","1"
"30/01/2025","30/01/2025","","10000","-137905273.22","WITHDRAWAL TRANSFER TIN PAYMENT/25013000071703","92","1"
"30/01/2025","30/01/2025","","5000","-137910273.22","WITHDRAWAL TRANSFER TIN PAYMENT/25013000072657","92","1"
"30/01/2025","30/01/2025","","450","-137910723.22","WITHDRAWAL TRANSFER TIN PAYMENT/25013000076909","92","1"
"30/01/2025","30/01/2025","","350000","-138260723.22","WITHDRAWAL TRANSFER 51049 GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","92","1"
"30/01/2025","30/01/2025","","1500000","-139760723.22","C.A.S. CASH CHEQUE Paid to SELF Branch-UMARI (M.P.)","92","1"
"30/01/2025","30/01/2025","","30000","-139790723.22","DEBIT TRANS TDS FOR CASH WITHDRAWAL","92","1"
"30/01/2025","30/01/2025","","25000","-139815723.22","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025013044541 533/SUNEET S/ Txn Amt. 24994.39 Charges. 5.61","92","1"
"30/01/2025","30/01/2025","","20000","-139835723.22","WITHDRAWAL TRANSFER NEFT/CNRB/IDIBN52025013044541 568/GANPATI / Txn Amt. 19994.39 Charges. 5.61","92","1"
"30/01/2025","30/01/2025","","20000","-139855723.22","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025013044541 572/SUNEET S/ Txn Amt. 19994.39 Charges. 5.61","92","1"
"30/01/2025","30/01/2025","","19200","-139874923.22","WITHDRAWAL TRANSFER NEFT/CNRB/IDIBN52025013044541 559/GANPATI / Txn Amt. 19194.39 Charges. 5.61","92","1"
"30/01/2025","30/01/2025","","22000","-139896923.22","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250130445415 60/PATRAM K/ Txn Amt. 21994.39 Charges. 5.61","92","1"
"30/01/2025","30/01/2025","","32000","-139928923.22","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250130445416 04/RAJU KUS/ Txn Amt. 31994.39 Charges. 5.61","93","1"
"30/01/2025","30/01/2025","","1850029.21","-141778952.43","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025013044542 984/INDIAN O/ Txn Amt. 1850000.00 Charges. 29.21","93","1"
"30/01/2025","30/01/2025","","31505.61","-141810458.04","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250130445429 50/MUKESH A/ Txn Amt. 31500.00 Charges. 5.61","93","1"
"30/01/2025","30/01/2025","","470469.21","-142280927.25","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025013044542 990/M R DAGA/ Txn Amt. 470440.00 Charges. 29.21","93","1"
"30/01/2025","30/01/2025","1102578.8","","-141178348.45","NO BOOK DEPOSIT TRANSFER NEFT/UTIB/UTIBN62025013051162 058/J K CEMENT/","93","1"
"31/01/2025","31/01/2025","","45","-141178393.45","WITHDRAWAL TRANSFER TIN PAYMENT/25013100036850","93","1"
"31/01/2025","31/01/2025","","2700","-141181093.45","WITHDRAWAL TRANSFER TIN PAYMENT/25013100045691","93","1"
"31/01/2025","31/01/2025","","184500","-141365593.45","WITHDRAWAL TRANSFER TIN PAYMENT/25013100054573","93","1"
"31/01/2025","31/01/2025","","4500","-141370093.45","WITHDRAWAL TRANSFER TIN PAYMENT/25013100055638","93","1"
"31/01/2025","31/01/2025","","8038","-141378131.45","WITHDRAWAL TRANSFER TIN PAYMENT/25013100061814","93","1"
"31/01/2025","31/01/2025","","3000000","-144378131.45","WITHDRAWAL TRANSFER 51049 GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","93","1"
"31/01/2025","31/01/2025","","500029.21","-144878160.66","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250131446822 30/ETC POOL/ Txn Amt. 500000.00 Charges. 29.21","93","1"
"31/01/2025","31/01/2025","","32159.61","-144910320.27","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250131446822 85/R R AUTO/ Txn Amt. 32154.00 Charges. 5.61","94","1"
"31/01/2025","31/01/2025","","700029.21","-145610349.48","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025013144682 266/INDIAN O/ Txn Amt. 700000.00 Charges. 29.21","94","1"
"31/01/2025","31/01/2025","","5672","-145616021.48","WITHDRAWAL TRANSFER TIN PAYMENT/25013100071214","94","1"
"31/01/2025","31/01/2025","","1000000","-146616021.48","C.A.S. CASH CHEQUE Paid to SELF/ Branch-UMARI (M.P.)","94","1"
"31/01/2025","31/01/2025","","20000","-146636021.48","DEBIT TRANS TDS FOR CASH WITHDRAWAL","94","1"
"31/01/2025","31/01/2025","","100005.61","-146736027.09","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250131447412 24/HPCL Dri/ Txn Amt. 100000.00 Charges. 5.61","94","1"
"31/01/2025","31/01/2025","","46272.39","-146782299.48","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250131447477 29/SUSHIL K/ Txn Amt. 46266.78 Charges. 5.61","94","1"
"31/01/2025","31/01/2025","","29438.34","-146811737.82","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250131447477 76/SUSHIL K/ Txn Amt. 29432.73 Charges. 5.61","94","1"
"31/01/2025","31/01/2025","","27400","-146839137.82","WITHDRAWAL TRANSFER / BRANCH-P046 / R K ENTERPRISES","94","1"
"31/01/2025","31/01/2025","108006.72","","-146731131.1","NO BOOK DEPOSIT TRANSFER NEFT/HDFC/HDFCN520250131327 40601/ULTRATECH /","94","1"
"31/01/2025","31/01/2025","","10799.61","-146741930.71","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250131447616 86/RAMPRAKA/ Txn Amt. 10794.00 Charges. 5.61","94","1"
"31/01/2025","31/01/2025","","300000","-147041930.71","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250131447672 72/SANDEEP / Txn Amt. 299970.79 Charges. 29.21","95","1"
"31/01/2025","31/01/2025","","300000","-147341930.71","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250131447705 51/AMIT KUM/ Txn Amt. 299970.79 Charges. 29.21","95","1"
"31/01/2025","31/01/2025","","1277910","-148619840.71","DR INT TRANSACTION","95","1"
"01/02/2025","01/02/2025","","500029.21","-149119869.92","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020144893 859/BPCL ECM/ Txn Amt. 500000.00 Charges. 29.21","95","1"
"01/02/2025","01/02/2025","","27662.61","-149147532.53","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250201448941 28/SUNDRAM / Txn Amt. 27657.00 Charges. 5.61","95","1"
"01/02/2025","01/02/2025","","32295.61","-149179828.14","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250201448941 31/SWASTIK / Txn Amt. 32290.00 Charges. 5.61","95","1"
"01/02/2025","01/02/2025","","9006","-149188834.14","WITHDRAWAL TRANSFER / BRANCH-P015 / BALBIR BODY REPAIRING WORKS","95","1"
"01/02/2025","01/02/2025","","1200000","-150388834.14","WITHDRAWAL TRANSFER / BRANCH-P001 / GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","95","1"
"01/02/2025","01/02/2025","","1352.66","-150390186.8","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250201449146 82/VASKAR M/ Txn Amt. 1350.00 Charges. 2.66","95","1"
"01/02/2025","01/02/2025","62700","","-150327486.8","NO BOOK DEPOSIT TRANSFER /IMPS/P2A/503216927559/NA/KOTH ARI CRED","95","1"
"01/02/2025","01/02/2025","737100","","-149590386.8","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520250201864 76701/SATNA U//","96","1"
"02/02/2025","02/02/2025","","300028.91","-149890415.71","WITHDRAWAL TRANSFER RTGS/ICIC/IDIBR520250202435179 75/ECT POOL/. Txn Amt. 300000.00 Charges. 28.91","96","1"
"02/02/2025","02/02/2025","","150017.41","-150040433.12","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250202450859 29/Maudaha / Txn Amt. 150000.00 Charges. 17.41","96","1"
"03/02/2025","03/02/2025","","1500029.21","-151540462.33","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020345137 540/INDIAN O/ Txn Amt. 1500000.00 Charges. 29.21","96","1"
"03/02/2025","03/02/2025","","300029.21","-151840491.54","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020345138 056/BPCL ECM/ Txn Amt. 300000.00 Charges. 29.21","96","1"
"03/02/2025","03/02/2025","","950000","-152790491.54","WITHDRAWAL TRANSFER 51049 GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","96","1"
"03/02/2025","03/02/2025","","7502.66","-152797994.2","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025020345286 990/SEEMA AU/ Txn Amt. 7500.00 Charges. 2.66","96","1"
"03/02/2025","03/02/2025","","24628","-152822622.2","WITHDRAWAL TRANSFER / TRF-P001 / AMAR BAHADUR SINGH","96","1"
"03/02/2025","03/02/2025","","100000","-152922622.2","WITHDRAWAL TRANSFER /IMPS/P2A/503419125101/ 0HPCL5001957705/ICIC/advan","96","1"
"03/02/2025","03/02/2025","","8.85","-152922631.05","WITHDRAWAL TRANSFER /IMPS COMMISSION CHARGES/503419125101/","96","1"
"04/02/2025","04/02/2025","","904720","-153827351.05","WITHDRAWAL TRANSFER 51049 emi GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","96","1"
"04/02/2025","04/02/2025","","300029.21","-154127380.26","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250204453810 75/ETC POOL/ Txn Amt. 300000.00 Charges. 29.21","97","1"
"04/02/2025","04/02/2025","","13221.61","-154140601.87","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445381 080/TAXSOFT / Txn Amt. 13216.00 Charges. 5.61","97","1"
"04/02/2025","04/02/2025","","250029.21","-154390631.08","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250204453811 28/HPCL Dri/ Txn Amt. 250000.00 Charges. 29.21","97","1"
"04/02/2025","04/02/2025","","250029.21","-154640660.29","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445381 118/INDIAN O/ Txn Amt. 250000.00 Charges. 29.21","97","1"
"04/02/2025","04/02/2025","","57555.61","-154698215.9","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445382 446/HDFC BAN/ Txn Amt. 57550.00 Charges. 5.61","97","1"
"04/02/2025","04/02/2025","","57555.61","-154755771.51","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445382 447/HDFC BAN/ Txn Amt. 57550.00 Charges. 5.61","97","1"
"04/02/2025","04/02/2025","","57555.61","-154813327.12","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445382 437/HDFC BAN/ Txn Amt. 57550.00 Charges. 5.61","97","1"
"04/02/2025","04/02/2025","","57555.61","-154870882.73","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445382 449/HDFC BAN/ Txn Amt. 57550.00 Charges. 5.61","97","1"
"04/02/2025","04/02/2025","","57555.61","-154928438.34","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445382 468/HDFC BAN/ Txn Amt. 57550.00 Charges. 5.61","98","1"
"04/02/2025","04/02/2025","","63502.61","-154991940.95","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445382 490/HDFC BAN/ Txn Amt. 63497.00 Charges. 5.61","98","1"
"04/02/2025","04/02/2025","","63502.61","-155055443.56","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445382 455/HDFC BAN/ Txn Amt. 63497.00 Charges. 5.61","98","1"
"04/02/2025","04/02/2025","","63502.61","-155118946.17","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445382 456/HDFC BAN/ Txn Amt. 63497.00 Charges. 5.61","98","1"
"04/02/2025","04/02/2025","","63502.61","-155182448.78","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445382 457/HDFC BAN/ Txn Amt. 63497.00 Charges. 5.61","98","1"
"04/02/2025","04/02/2025","","63502.61","-155245951.39","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445382 542/HDFC BAN/ Txn Amt. 63497.00 Charges. 5.61","98","1"
"04/02/2025","04/02/2025","","63502.61","-155309454","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445382 511/HDFC BAN/ Txn Amt. 63497.00 Charges. 5.61","98","1"
"04/02/2025","04/02/2025","","7157.66","-155316611.66","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 091/GOEL CAR/ Txn Amt. 7155.00 Charges. 2.66","98","1"
"04/02/2025","04/02/2025","","82795.61","-155399407.27","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 073/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","99","1"
"04/02/2025","04/02/2025","","82795.61","-155482202.88","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 075/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","99","1"
"04/02/2025","04/02/2025","","82795.61","-155564998.49","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 095/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","99","1"
"04/02/2025","04/02/2025","","82795.61","-155647794.1","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 124/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","99","1"
"04/02/2025","04/02/2025","","82795.61","-155730589.71","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 144/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","99","1"
"04/02/2025","04/02/2025","","82795.61","-155813385.32","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 080/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","99","1"
"04/02/2025","04/02/2025","","82795.61","-155896180.93","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 181/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","99","1"
"04/02/2025","04/02/2025","","82795.61","-155978976.54","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 183/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","99","1"
"04/02/2025","04/02/2025","","7157.66","-155986134.2","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 201/GOEL CAR/ Txn Amt. 7155.00 Charges. 2.66","100","1"
"04/02/2025","04/02/2025","","7157.66","-155993291.86","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 149/GOEL CAR/ Txn Amt. 7155.00 Charges. 2.66","100","1"
"04/02/2025","04/02/2025","","7157.66","-156000449.52","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 211/GOEL CAR/ Txn Amt. 7155.00 Charges. 2.66","100","1"
"04/02/2025","04/02/2025","","7157.66","-156007607.18","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 155/GOEL CAR/ Txn Amt. 7155.00 Charges. 2.66","100","1"
"04/02/2025","04/02/2025","","7157.66","-156014764.84","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 156/GOEL CAR/ Txn Amt. 7155.00 Charges. 2.66","100","1"
"04/02/2025","04/02/2025","","7157.66","-156021922.5","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 192/GOEL CAR/ Txn Amt. 7155.00 Charges. 2.66","100","1"
"04/02/2025","04/02/2025","","7157.66","-156029080.16","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 193/GOEL CAR/ Txn Amt. 7155.00 Charges. 2.66","100","1"
"04/02/2025","04/02/2025","","7157.66","-156036237.82","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 194/GOEL CAR/ Txn Amt. 7155.00 Charges. 2.66","100","1"
"04/02/2025","04/02/2025","","7157.66","-156043395.48","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 195/GOEL CAR/ Txn Amt. 7155.00 Charges. 2.66","101","1"
"04/02/2025","04/02/2025","","82795.61","-156126191.09","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445389 225/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","101","1"
"04/02/2025","04/02/2025","","76327.61","-156202518.7","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445391 836/GOEL CAR/ Txn Amt. 76322.00 Charges. 5.61","101","1"
"04/02/2025","04/02/2025","","76327.61","-156278846.31","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445391 711/GOEL CAR/ Txn Amt. 76322.00 Charges. 5.61","101","1"
"04/02/2025","04/02/2025","","76327.61","-156355173.92","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445391 712/GOEL CAR/ Txn Amt. 76322.00 Charges. 5.61","101","1"
"04/02/2025","04/02/2025","","76327.61","-156431501.53","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445391 840/GOEL CAR/ Txn Amt. 76322.00 Charges. 5.61","101","1"
"04/02/2025","04/02/2025","","8036.66","-156439538.19","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445391 917/GOEL CAR/ Txn Amt. 8034.00 Charges. 2.66","101","1"
"04/02/2025","04/02/2025","","8036.66","-156447574.85","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445391 927/GOEL CAR/ Txn Amt. 8034.00 Charges. 2.66","101","1"
"04/02/2025","04/02/2025","","8036.66","-156455611.51","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445391 928/GOEL CAR/ Txn Amt. 8034.00 Charges. 2.66","102","1"
"04/02/2025","04/02/2025","","8036.66","-156463648.17","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445391 961/GOEL CAR/ Txn Amt. 8034.00 Charges. 2.66","102","1"
"04/02/2025","04/02/2025","","8036.66","-156471684.83","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445391 929/GOEL CAR/ Txn Amt. 8034.00 Charges. 2.66","102","1"
"04/02/2025","04/02/2025","","8036.66","-156479721.49","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445391 975/GOEL CAR/ Txn Amt. 8034.00 Charges. 2.66","102","1"
"04/02/2025","04/02/2025","","76327.61","-156556049.1","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445391 986/GOEL CAR/ Txn Amt. 76322.00 Charges. 5.61","102","1"
"04/02/2025","04/02/2025","","7850","-156563899.1","WITHDRAWAL TRANSFER / BRANCH-P019 / RAHUL","102","1"
"04/02/2025","04/02/2025","","76327.61","-156640226.71","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445461 758/GOEL CAR/ Txn Amt. 76322.00 Charges. 5.61","102","1"
"04/02/2025","04/02/2025","","82795.61","-156723022.32","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445461 778/GOEL CAR/ Txn Amt. 82790.00 Charges. 5.61","102","1"
"04/02/2025","04/02/2025","","19056","-156742078.32","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025020445465 182/SESHMANI/ Txn Amt. 19050.39 Charges. 5.61","102","1"
"04/02/2025","04/02/2025","","23120","-156765198.32","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250204454651 91/SHANKAR / Txn Amt. 23114.39 Charges. 5.61","103","1"
"04/02/2025","04/02/2025","","24830","-156790028.32","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250204454651 94/RAVI PRA/ Txn Amt. 24824.39 Charges. 5.61","103","1"
"04/02/2025","04/02/2025","","15080","-156805108.32","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250204454651 10/RAMMANI / Txn Amt. 15074.39 Charges. 5.61","103","1"
"04/02/2025","04/02/2025","","31120","-156836228.32","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025020445465 195/CHANDRAB/ Txn Amt. 31114.39 Charges. 5.61","103","1"
"04/02/2025","04/02/2025","","27762","-156863990.32","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250204454652 61/JAGYALAL/ Txn Amt. 27756.39 Charges. 5.61","103","1"
"04/02/2025","04/02/2025","","6825","-156870815.32","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250204454652 68/KAMALBHA/ Txn Amt. 6822.34 Charges. 2.66","103","1"
"04/02/2025","04/02/2025","","17746","-156888561.32","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250204454653 04/SHEETA P/ Txn Amt. 17740.39 Charges. 5.61","103","1"
"04/02/2025","04/02/2025","","13783","-156902344.32","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250204454652 73/NASEEM K/ Txn Amt. 13777.39 Charges. 5.61","103","1"
"04/02/2025","04/02/2025","","5000","-156907344.32","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250204454758 28/JAI SING/ Txn Amt. 4997.34 Charges. 2.66","104","1"
"04/02/2025","04/02/2025","","17000","-156924344.32","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250204454758 29/MADAN SI/ Txn Amt. 16994.39 Charges. 5.61","104","1"
"04/02/2025","04/02/2025","","15000","-156939344.32","WITHDRAWAL TRANSFER NEFT/HDFC/IDIBN52025020445475 898/SHARIPH / Txn Amt. 14994.39 Charges. 5.61","104","1"
"04/02/2025","04/02/2025","","10050","-156949394.32","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250204454759 01/JAI SING/ Txn Amt. 10044.39 Charges. 5.61","104","1"
"04/02/2025","04/02/2025","","6900","-156956294.32","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250204454759 03/MANISH W/ Txn Amt. 6897.34 Charges. 2.66","104","1"
"04/02/2025","04/02/2025","","4700","-156960994.32","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250204454759 21/PATRAM K/ Txn Amt. 4697.34 Charges. 2.66","104","1"
"04/02/2025","04/02/2025","","3660","-156964654.32","WITHDRAWAL TRANSFER NEFT/ESFB/IDIBN52025020445475 922/RAJBAHOR/ Txn Amt. 3657.34 Charges. 2.66","104","1"
"04/02/2025","04/02/2025","","6300","-156970954.32","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250204454758 30/RAM LAKH/ Txn Amt. 6297.34 Charges. 2.66","104","1"
"04/02/2025","04/02/2025","","4300","-156975254.32","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250204454759 12/MADAN SI/ Txn Amt. 4297.34 Charges. 2.66","105","1"
"04/02/2025","04/02/2025","","6900","-156982154.32","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250204454758 34/RAJU KUS/ Txn Amt. 6897.34 Charges. 2.66","105","1"
"04/02/2025","04/02/2025","","18250","-157000404.32","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250204454759 56/ISMAT S / Txn Amt. 18244.39 Charges. 5.61","105","1"
"04/02/2025","04/02/2025","","23827","-157024231.32","WITHDRAWAL TRANSFER NEFT/PUNB/IDIBN52025020445479 490/SANTOSH /TRF Txn Amt. 23821.00 Charges. 6.00","105","1"
"04/02/2025","04/02/2025","","12703","-157036934.32","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250204454794 94/SHANKAR /TRF Txn Amt. 12697.00 Charges. 6.00","105","1"
"04/02/2025","04/02/2025","","12424","-157049358.32","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250204454794 98/BRAJESH /TRF Txn Amt. 12418.00 Charges. 6.00","105","1"
"04/02/2025","04/02/2025","","17353","-157066711.32","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250204454795 00/AHIWARAN/TRF Txn Amt. 17347.00 Charges. 6.00","105","1"
"04/02/2025","04/02/2025","","17531","-157084242.32","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250204454795 42/RAMMANI /TRF Txn Amt. 17525.00 Charges. 6.00","105","1"
"04/02/2025","04/02/2025","","13978","-157098220.32","WITHDRAWAL TRANSFER NEFT/UTIB/IDIBN520250204454795 45/NASEEM K/TRF Txn Amt. 13972.00 Charges. 6.00","106","1"
"04/02/2025","04/02/2025","","27034","-157125254.32","WITHDRAWAL TRANSFER NEFT/ICIC/IDIBN520250204454795 47/RAVI PRA/TRF Txn Amt. 27028.00 Charges. 6.00","106","1"
"04/02/2025","04/02/2025","","13727","-157138981.32","WITHDRAWAL TRANSFER NEFT/SBIN/IDIBN520250204454795 52/SHIVKUMA/TRF Txn Amt. 13721.00 Charges. 6.00","106","1"
"04/02/2025","04/02/2025","","26923","-157165904.32","WITHDRAWAL TRANSFER NEFT/UBIN/IDIBN520250204454795 54/UMESH SI/TRF Txn Amt. 26917.00 Charges. 6.00","106","1"
