"Value Date","Post Date","Credit Amount","Debit Amount","Closing Balance","Description","Page Number","Minus"
"15/05/2026","15/05/2026","","200017.41","-156516995.49","CAS REMITTANCE THROUGH CHEQUE NEFT/ICIC/IDIBN520260515423337 30/SHYAM AU/ Txn Amt. 200000.00 Charges. 17.41","33","1"
"15/05/2026","15/05/2026","","15005.61","-156532001.1","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P913 / NEFT/SBIN/IDIBN520260515423469 85/SUNEETA / Txn Amt. 15000.00 Charges. 5.61","33","1"
"15/05/2026","15/05/2026","","1000029.21","-157532030.31","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P055 / NEFT/HDFC/IDIBN52026051542347 514/M P TYRE/ Txn Amt. 1000000.00 Charges. 29.21","33","1"
"15/05/2026","15/05/2026","","750000","-158282030.31","WITHDRAWAL TRANSFER 51049 GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","33","1"
"15/05/2026","15/05/2026","","300029.21","-158582059.52","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P913 / NEFT/SBIN/IDIBN520260515423550 05/J K FULE/ Txn Amt. 300000.00 Charges. 29.21","33","1"
"16/05/2026","16/05/2026","5000000","","-153582059.52","NO BOOK DEPOSIT TRANSFER Transfer 50056GOEL CARGO PVT 42120 KALYANI MINERALS LLP","33","1"
"16/05/2026","16/05/2026","","15550","-153597609.52","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P011 / NEFT/SBIN/IDIBN520260516424352 62/HINCHLAL/ Txn Amt. 15544.39 Charges. 5.61","33","1"
"16/05/2026","16/05/2026","","20983","-153618592.52","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P012 / NEFT/SBIN/IDIBN520260516424367 42/PRABHAKA/ Txn Amt. 20977.39 Charges. 5.61","34","1"
"16/05/2026","16/05/2026","","29027","-153647619.52","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P013 / NEFT/UBIN/IDIBN520260516424367 45/RADHE SA/ Txn Amt. 29021.39 Charges. 5.61","34","1"
"16/05/2026","16/05/2026","","43808","-153691427.52","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P014 / NEFT/ICIC/IDIBN520260516424352 66/SHEETA P/ Txn Amt. 43802.39 Charges. 5.61","34","1"
"16/05/2026","16/05/2026","","31441","-153722868.52","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P015 / NEFT/ICIC/IDIBN520260516424370 24/SHIV DAY/ Txn Amt. 31435.39 Charges. 5.61","34","1"
"16/05/2026","16/05/2026","","10000","-153732868.52","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P021 / NEFT/SBIN/IDIBN520260516424352 69/ABDUL KA/ Txn Amt. 9997.34 Charges. 2.66","34","1"
"16/05/2026","16/05/2026","","218921","-153951789.52","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P017 / NEFT/IDFB/IDIBN520260516424367 55/MAYANK T/ Txn Amt. 218891.79 Charges. 29.21","34","1"
"16/05/2026","16/05/2026","","13917","-153965706.52","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P018 / NEFT/ICIC/IDIBN520260516424352 74/SHANKAR / Txn Amt. 13911.39 Charges. 5.61","35","1"
"16/05/2026","16/05/2026","","19522","-153985228.52","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P019 / NEFT/HDFC/IDIBN52026051642437 041/SHRI BHA/ Txn Amt. 19516.39 Charges. 5.61","35","1"
"16/05/2026","16/05/2026","","126254.2","-154111482.72","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P020 / NEFT/IDFB/IDIBN520260516424370 51/MAYANK T/ Txn Amt. 126236.79 Charges. 17.41","35","1"
"16/05/2026","16/05/2026","","67105","-154178587.72","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P016 / NEFT/UBIN/IDIBN520260516424367 73/KANHIYA / Txn Amt. 67099.39 Charges. 5.61","35","1"
"16/05/2026","16/05/2026","","500029.21","-154678616.93","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P032 / NEFT/ICIC/IDIBN520260516424384 36/ETC POOL/ Txn Amt. 500000.00 Charges. 29.21","35","1"
"16/05/2026","16/05/2026","","332240.21","-155010857.14","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P810 / NEFT/SBIN/IDIBN520260516424387 12/SHIV FIL/ Txn Amt. 332211.00 Charges. 29.21","35","1"
"16/05/2026","16/05/2026","","31173","-155042030.14","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P114 / NEFT/SBIN/IDIBN520260516424387 16/AWAL SPR/ Txn Amt. 31167.39 Charges. 5.61","36","1"
"16/05/2026","16/05/2026","","1000029.21","-156042059.35","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P043 / NEFT/HDFC/IDIBN52026051642438 442/INDIAN O/ Txn Amt. 1000000.00 Charges. 29.21","36","1"
"16/05/2026","16/05/2026","","407.66","-156042467.01","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P913 / NEFT/HDFC/IDIBN52026051642462 037/HDFC BAN/ Txn Amt. 405.00 Charges. 2.66","36","1"
"16/05/2026","16/05/2026","","407.66","-156042874.67","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P914 / NEFT/HDFC/IDIBN52026051642462 041/HDFC BAN/ Txn Amt. 405.00 Charges. 2.66","36","1"
"16/05/2026","16/05/2026","","447.66","-156043322.33","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P918 / NEFT/HDFC/IDIBN52026051642462 322/HDFC BAN/ Txn Amt. 445.00 Charges. 2.66","36","1"
"16/05/2026","16/05/2026","","407.66","-156043729.99","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P916 / NEFT/HDFC/IDIBN52026051642462 326/HDFC BAN/ Txn Amt. 405.00 Charges. 2.66","36","1"
"16/05/2026","16/05/2026","","407.66","-156044137.65","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P917 / NEFT/HDFC/IDIBN52026051642460 105/HDFC BAN/ Txn Amt. 405.00 Charges. 2.66","37","1"
"16/05/2026","16/05/2026","","407.66","-156044545.31","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P915 / NEFT/HDFC/IDIBN52026051642462 046/HDFC BAN/ Txn Amt. 405.00 Charges. 2.66","37","1"
"18/05/2026","18/05/2026","50000","","-155994545.31","NO BOOK DEPOSIT TRANSFER NEFT/ICIC/ICICN220260518494456 64/ICICI LOMB/","37","1"
"18/05/2026","18/05/2026","1565806","","-154428739.31","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520260518594 23721/BIRLANUL/","37","1"
"18/05/2026","18/05/2026","","2300058.41","-156728797.72","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52026051802270 559/IOCXPP /. Txn Amt. 2300000.00 Charges. 58.41","37","1"
"18/05/2026","18/05/2026","","500028.91","-157228826.63","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52026051802270 527/BPCL CAR/. Txn Amt. 500000.00 Charges. 28.91","37","1"
"18/05/2026","18/05/2026","","500028.91","-157728855.54","WITHDRAWAL TRANSFER RTGS/ICIC/IDIBR520260518022705 66/ECT POOL/. Txn Amt. 500000.00 Charges. 28.91","37","1"
"18/05/2026","18/05/2026","","200028.91","-157928884.45","WITHDRAWAL TRANSFER RTGS/ICIC/IDIBR520260518022705 81/HPCL Dri/. Txn Amt. 200000.00 Charges. 28.91","37","1"
"18/05/2026","18/05/2026","15700","","-157913184.45","CASH DEPOSIT Deposit by SELF CASH DEP/UMARI (M.P.)","37","1"
"18/05/2026","18/05/2026","732412","","-157180772.45","NO BOOK DEPOSIT TRANSFER RTGS/UTIB/UTIBR72026051800037 800/RCCPL PR/","38","1"
"19/05/2026","19/05/2026","5000000","","-152180772.45","NO BOOK DEPOSIT TRANSFER Transfer 50056GOEL CARGO PVT 42120 KALYANI MINERALS LLP","38","1"
"19/05/2026","19/05/2026","","2500000","-154680772.45","WITHDRAWAL TRANSFER 51049 GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","38","1"
"19/05/2026","19/05/2026","","1600000","-156280772.45","C.A.S. CASH CHEQUE Paid to SELF Branch-UMARI (M.P.)","38","1"
"19/05/2026","19/05/2026","","32000","-156312772.45","DEBIT TRANS TDS FOR CASH WITHDRAWAL","38","1"
"19/05/2026","19/05/2026","","900000","-157212772.45","C.A.S. CASH CHEQUE Paid to SELF Branch-UMARI (M.P.)","38","1"
"19/05/2026","19/05/2026","","18000","-157230772.45","DEBIT TRANS TDS FOR CASH WITHDRAWAL","38","1"
"19/05/2026","19/05/2026","","24940.61","-157255713.06","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P001 / NEFT/UBIN/IDIBN520260519427554 24/KULWANT / Txn Amt. 24935.00 Charges. 5.61","38","1"
"19/05/2026","19/05/2026","","14999.61","-157270712.67","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P002 / NEFT/SBIN/IDIBN520260519427554 25/RAJESH K/ Txn Amt. 14994.00 Charges. 5.61","38","1"
"19/05/2026","19/05/2026","","319220.21","-157589932.88","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P810 / NEFT/SBIN/IDIBN520260519427552 53/SHIV FIL/ Txn Amt. 319191.00 Charges. 29.21","38","1"
"19/05/2026","19/05/2026","","500029.21","-158089962.09","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P276 / NEFT/ICIC/IDIBN520260519427552 54/HPCL / Txn Amt. 500000.00 Charges. 29.21","39","1"
"19/05/2026","19/05/2026","","452.66","-158090414.75","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P585 / NEFT/HDFC/IDIBN52026051942755 426/HDFC BAN/ Txn Amt. 450.00 Charges. 2.66","39","1"
"19/05/2026","19/05/2026","","600029.21","-158690443.96","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P038 / NEFT/UBIN/IDIBN520260519427549 87/GOEL FIL/ Txn Amt. 600000.00 Charges. 29.21","39","1"
"19/05/2026","19/05/2026","","16300","-158706743.96","WITHDRAWAL TRANSFER / BRANCH-P015 / PRADEEP","39","1"
"19/05/2026","19/05/2026","","6030","-158712773.96","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P004 / NEFT/BKID/IDIBN520260519428303 69/ADINATH / Txn Amt. 6027.34 Charges. 2.66","39","1"
"19/05/2026","19/05/2026","","61074","-158773847.96","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P011 / NEFT/UBIN/IDIBN520260519428303 73/KANHIYA / Txn Amt. 61068.39 Charges. 5.61","39","1"
"19/05/2026","19/05/2026","","200017.41","-158973865.37","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P032 / NEFT/ICIC/IDIBN520260519428307 70/ETC POOL/ Txn Amt. 200000.00 Charges. 17.41","39","1"
"19/05/2026","19/05/2026","","92875","-159066740.37","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P013 / NEFT/ICIC/IDIBN520260519428303 74/MRATUNJA/ Txn Amt. 92869.39 Charges. 5.61","40","1"
"19/05/2026","19/05/2026","","40628","-159107368.37","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P014 / NEFT/SBIN/IDIBN520260519428303 77/RAMMANI / Txn Amt. 40622.39 Charges. 5.61","40","1"
"19/05/2026","19/05/2026","","3924","-159111292.37","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P012 / NEFT/UBIN/IDIBN520260519428307 80/SANJU SH/ Txn Amt. 3921.34 Charges. 2.66","40","1"
"20/05/2026","20/05/2026","","39","-159111331.37","WITHDRAWAL TRANSFER GST PAYMENT/26052300113072/23AAC CG5896R1ZT","40","1"
"20/05/2026","20/05/2026","5000000","","-154111331.37","NO BOOK DEPOSIT TRANSFER Transfer 50056GOEL CARGO PVT 42120 KALYANI MINERALS LLP","40","1"
"20/05/2026","20/05/2026","","700029.21","-154811360.58","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P021 / NEFT/HDFC/IDIBN52026052042915 686/BPCL ECM/ Txn Amt. 700000.00 Charges. 29.21","40","1"
"20/05/2026","20/05/2026","","200017.41","-155011377.99","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P032 / NEFT/ICIC/IDIBN520260520429154 53/ETC POOL/ Txn Amt. 200000.00 Charges. 17.41","40","1"
"20/05/2026","20/05/2026","","1900029.21","-156911407.2","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P043 / NEFT/HDFC/IDIBN52026052042915 454/INDIAN O/ Txn Amt. 1900000.00 Charges. 29.21","41","1"
"20/05/2026","20/05/2026","","208011.21","-157119418.41","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P049 / NEFT/HDFC/IDIBN52026052042915 693/KANODIA / Txn Amt. 207982.00 Charges. 29.21","41","1"
"20/05/2026","20/05/2026","","22537.61","-157141956.02","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P615 / NEFT/HDFC/IDIBN52026052042915 457/TELCO HO/ Txn Amt. 22532.00 Charges. 5.61","41","1"
"20/05/2026","20/05/2026","","74682.61","-157216638.63","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P306 / NEFT/ICIC/IDIBN520260520429146 28/NEW SHAR/ Txn Amt. 74677.00 Charges. 5.61","41","1"
"20/05/2026","20/05/2026","","16897.61","-157233536.24","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P339 / NEFT/CBIN/IDIBN520260520429156 99/Rajendra/ Txn Amt. 16892.00 Charges. 5.61","41","1"
"20/05/2026","20/05/2026","","7922.66","-157241458.9","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P475 / NEFT/SBIN/IDIBN520260520429146 29/HOME DÉC/ Txn Amt. 7920.00 Charges. 2.66","41","1"
"20/05/2026","20/05/2026","","21589.61","-157263048.51","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P279 / NEFT/HDFC/IDIBN52026052042915 463/Katares / Txn Amt. 21584.00 Charges. 5.61","42","1"
"20/05/2026","20/05/2026","3324800","","-153938248.51","NO BOOK DEPOSIT TRANSFER RTGS/SBIN/SBINR12026052028593 149/26240100/","42","1"
"21/05/2026","21/05/2026","","1300000","-155238248.51","WITHDRAWAL TRANSFER 51049 GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","42","1"
"21/05/2026","21/05/2026","","700058.41","-155938306.92","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52026052102336 188/IOCXPP /. Txn Amt. 700000.00 Charges. 58.41","42","1"
"21/05/2026","21/05/2026","","500028.91","-156438335.83","WITHDRAWAL TRANSFER RTGS/ICIC/IDIBR520260521023361 89/ECT POOL/. Txn Amt. 500000.00 Charges. 28.91","42","1"
"21/05/2026","21/05/2026","","700058.41","-157138394.24","WITHDRAWAL TRANSFER RTGS/ICIC/IDIBR520260521023361 90/HPCL Dri/. Txn Amt. 700000.00 Charges. 58.41","42","1"
"21/05/2026","21/05/2026","","100005.61","-157238399.85","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P259 / NEFT/UBIN/IDIBN520260521430043 11/Vindhya / Txn Amt. 100000.00 Charges. 5.61","42","1"
"21/05/2026","21/05/2026","","10071.61","-157248471.46","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P948 / NEFT/HDFC/IDIBN52026052143004 389/MADRAS A/ Txn Amt. 10066.00 Charges. 5.61","42","1"
"21/05/2026","21/05/2026","","15584.61","-157264056.07","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P947 / NEFT/BARB/IDIBN52026052143004 390/CHANDER / Txn Amt. 15579.00 Charges. 5.61","43","1"
"21/05/2026","21/05/2026","","400134.21","-157664190.28","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P810 / NEFT/SBIN/IDIBN520260521430043 12/SHIV FIL/ Txn Amt. 400105.00 Charges. 29.21","43","1"
"21/05/2026","21/05/2026","556831.94","","-157107358.34","NO BOOK DEPOSIT TRANSFER RTGS/HDFC/HDFCR520260521609 49565/BIRLANUL/","43","1"
"21/05/2026","21/05/2026","","400000","-157507358.34","WITHDRAWAL TRANSFER 51049 GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","43","1"
"21/05/2026","21/05/2026","380000","","-157127358.34","CASH DEPOSIT Deposit by SELF CASH DEP/UMARI (M.P.)","43","1"
"21/05/2026","21/05/2026","","212","-157127570.34","CHASE ACCUM TRAN AMOUNT","43","1"
"21/05/2026","21/05/2026","74677","","-157052893.34","CREDIT TXN IDIBN52026052042914628 OW NEFT Failed","43","1"
"21/05/2026","21/05/2026","7920","","-157044973.34","CREDIT TXN IDIBN52026052042914629 OW NEFT Failed","43","1"
"21/05/2026","21/05/2026","9941","","-157035032.34","NO BOOK DEPOSIT TRANSFER NEFT/BARB/BARBN5202605212609 3961/RAMCHANDRA/","43","1"
"21/05/2026","21/05/2026","","11000","-157046032.34","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P011 / NEFT/UTIB/IDIBN520260521431015 19/BRIJENDR/ Txn Amt. 10994.39 Charges. 5.61","43","1"
"21/05/2026","21/05/2026","","26193","-157072225.34","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P012 / NEFT/UTIB/IDIBN520260521430999 40/JAGYALAL/ Txn Amt. 26187.39 Charges. 5.61","44","1"
"21/05/2026","21/05/2026","","24254","-157096479.34","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P014 / NEFT/SBIN/IDIBN520260521431015 67/HINCHLAL/ Txn Amt. 24248.39 Charges. 5.61","44","1"
"21/05/2026","21/05/2026","","12973.61","-157109452.95","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P552 / NEFT/MAHB/IDIBN52026052143099 954/KANHAIYA/ Txn Amt. 12968.00 Charges. 5.61","44","1"
"21/05/2026","21/05/2026","","28496.61","-157137949.56","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P016 / NEFT/UBIN/IDIBN520260521431015 83/KULWANT / Txn Amt. 28491.00 Charges. 5.61","44","1"
"21/05/2026","21/05/2026","","4426.66","-157142376.22","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P017 / NEFT/SBIN/IDIBN520260521430999 56/RAJESH K/ Txn Amt. 4424.00 Charges. 2.66","44","1"
"21/05/2026","21/05/2026","","34776.61","-157177152.83","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P270 / NEFT/BARB/IDIBN52026052143099 958/SHARDA G/ Txn Amt. 34771.00 Charges. 5.61","44","1"
"21/05/2026","21/05/2026","","14080","-157191232.83","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P015 / NEFT/ICIC/IDIBN520260521431016 43/SHANKAR / Txn Amt. 14074.39 Charges. 5.61","45","1"
"21/05/2026","21/05/2026","","316277.21","-157507510.04","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P810 / NEFT/SBIN/IDIBN520260521431169 39/SHIV FIL/ Txn Amt. 316248.00 Charges. 29.21","45","1"
"22/05/2026","22/05/2026","","400029.21","-157907539.25","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P043 / NEFT/HDFC/IDIBN52026052243168 286/INDIAN O/ Txn Amt. 400000.00 Charges. 29.21","45","1"
"22/05/2026","22/05/2026","","222965.21","-158130504.46","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P810 / NEFT/SBIN/IDIBN520260522431686 82/SHIV FIL/ Txn Amt. 222936.00 Charges. 29.21","45","1"
"22/05/2026","22/05/2026","","324000.21","-158454504.67","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P098 / NEFT/HDFC/IDIBN52026052243168 684/TYRE CEN/ Txn Amt. 323971.00 Charges. 29.21","45","1"
"22/05/2026","22/05/2026","","181297.41","-158635802.08","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P053 / NEFT/HDFC/IDIBN52026052243166 865/LAKSHMI / Txn Amt. 181280.00 Charges. 17.41","45","1"
"22/05/2026","22/05/2026","30648800.39","","-127987001.69","NO BOOK DEPOSIT TRANSFER RTGS/ICIC/ICICR220260522164431 43/PRISM JO/","45","1"
"22/05/2026","22/05/2026","","50000","-128037001.69","WITHDRAWAL TRANSFER Transfer 73644SunnyGoyal 4269 SUNNY GOYAL S/O MOTI LAL GOYAL","46","1"
"22/05/2026","22/05/2026","","100005.61","-128137007.3","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P115 / NEFT/HDFC/IDIBN52026052243237 018/SUNNY GO/ Txn Amt. 100000.00 Charges. 5.61","46","1"
"22/05/2026","22/05/2026","","58723","-128195730.3","WITHDRAWAL TRANSFER / BRANCH-P032 / VIKRAM AUTOMOBILES","46","1"
"23/05/2026","23/05/2026","","700029.21","-128895759.51","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P021 / NEFT/HDFC/IDIBN52026052343272 399/BPCL ECM/ Txn Amt. 700000.00 Charges. 29.21","46","1"
"23/05/2026","23/05/2026","","600029.21","-129495788.72","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P032 / NEFT/ICIC/IDIBN520260523432724 00/ETC POOL/ Txn Amt. 600000.00 Charges. 29.21","46","1"
"23/05/2026","23/05/2026","","2500029.21","-131995817.93","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P043 / NEFT/HDFC/IDIBN52026052343272 780/INDIAN O/ Txn Amt. 2500000.00 Charges. 29.21","46","1"
"23/05/2026","23/05/2026","","24000","-132019817.93","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P948 / NEFT/SBIN/IDIBN520260523432724 01/TEJBHAN / Txn Amt. 23994.39 Charges. 5.61","46","1"
"23/05/2026","23/05/2026","","50096.61","-132069914.54","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P570 / NEFT/CNRB/IDIBN52026052343273 057/JEET ENG/ Txn Amt. 50091.00 Charges. 5.61","47","1"
"23/05/2026","23/05/2026","","192693.41","-132262607.95","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P810 / NEFT/SBIN/IDIBN520260523432724 02/SHIV FIL/ Txn Amt. 192676.00 Charges. 17.41","47","1"
"23/05/2026","23/05/2026","","500029.21","-132762637.16","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P276 / NEFT/ICIC/IDIBN520260523432730 58/HPCL / Txn Amt. 500000.00 Charges. 29.21","47","1"
"23/05/2026","23/05/2026","","175017.41","-132937654.57","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P253 / NEFT/SBIN/IDIBN520260523432983 81/INDORE C/ Txn Amt. 175000.00 Charges. 17.41","47","1"
"23/05/2026","23/05/2026","","1733546.21","-134671200.78","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P609 / NEFT/IDFB/IDIBN520260523432983 83/DIVYA TR/ Txn Amt. 1733517.00 Charges. 29.21","47","1"
"23/05/2026","23/05/2026","","14405.61","-134685606.39","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P459 / NEFT/UBIN/IDIBN520260523432984 88/NEW SON / Txn Amt. 14400.00 Charges. 5.61","47","1"
"23/05/2026","23/05/2026","","36298","-134721904.39","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P012 / NEFT/ICIC/IDIBN520260523432986 05/SHIV DAY/ Txn Amt. 36292.39 Charges. 5.61","48","1"
"23/05/2026","23/05/2026","","31629","-134753533.39","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P013 / NEFT/UBIN/IDIBN520260523432991 33/VIPIN KU/ Txn Amt. 31623.39 Charges. 5.61","48","1"
"23/05/2026","23/05/2026","","88670","-134842203.39","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P017 / NEFT/ICIC/IDIBN520260523432991 34/MRATUNJA/ Txn Amt. 88664.39 Charges. 5.61","48","1"
"23/05/2026","23/05/2026","","17317","-134859520.39","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P015 / NEFT/SBIN/IDIBN520260523432989 62/HEERAMAN/ Txn Amt. 17311.39 Charges. 5.61","48","1"
"23/05/2026","23/05/2026","","22603","-134882123.39","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P016 / NEFT/UBIN/IDIBN520260523432986 08/RADHE SA/ Txn Amt. 22597.39 Charges. 5.61","48","1"
"23/05/2026","23/05/2026","","44622","-134926745.39","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P014 / NEFT/SBIN/IDIBN520260523432986 09/RAMMANI / Txn Amt. 44616.39 Charges. 5.61","48","1"
"25/05/2026","25/05/2026","","1900058.41","-136826803.8","WITHDRAWAL TRANSFER RTGS/HDFC/IDIBR52026052502388 230/IOCXPP /. Txn Amt. 1900000.00 Charges. 58.41","49","1"
"25/05/2026","25/05/2026","","127967.41","-136954771.21","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P810 / NEFT/SBIN/IDIBN520260525433821 00/SHIV FIL/ Txn Amt. 127950.00 Charges. 17.41","49","1"
"25/05/2026","25/05/2026","","650029.21","-137604800.42","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P043 / NEFT/HDFC/IDIBN52026052543381 812/INDIAN O/ Txn Amt. 650000.00 Charges. 29.21","49","1"
"25/05/2026","25/05/2026","","1300000","-138904800.42","WITHDRAWAL TRANSFER ioc GOEL CARGO PVT LTD (GOEL ASHOK LEYLAND)","49","1"
"25/05/2026","25/05/2026","","500028.91","-139404829.33","WITHDRAWAL TRANSFER RTGS/ICIC/IDIBR520260525024015 83/ECT POOL/. Txn Amt. 500000.00 Charges. 28.91","49","1"
"25/05/2026","25/05/2026","","7202.66","-139412031.99","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P351 / NEFT/HDFC/IDIBN52026052543398 157/GUPTA TY/ Txn Amt. 7200.00 Charges. 2.66","49","1"
"25/05/2026","25/05/2026","","2500029.21","-141912061.2","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P294 / NEFT/UBIN/IDIBN520260525433981 59/SARDAR R/ Txn Amt. 2500000.00 Charges. 29.21","49","1"
"25/05/2026","25/05/2026","","16127","-141928188.2","CAS REMITTANCE THROUGH CHEQUE INW_CLG :ClgInwPr: ICICI LOMBARD GChqNo:322323","49","1"
"25/05/2026","25/05/2026","14173","","-141914015.2","NO BOOK DEPOSIT TRANSFER NEFT/SBIN/SBINN52026052513456 793/MANCHUKOND/","50","1"
"25/05/2026","25/05/2026","","2000000","-143914015.2","C.A.S. CASH CHEQUE Paid to SELF Branch-UMARI (M.P.)","50","1"
"25/05/2026","25/05/2026","","40000","-143954015.2","DEBIT TRANS TDS FOR CASH WITHDRAWAL","50","1"
"25/05/2026","25/05/2026","","18692","-143972707.2","WITHDRAWAL TRANSFER / BRANCH-P035 / MAKASUD AHMAD & MAIMOONA BEGAM","50","1"
"25/05/2026","25/05/2026","","6000","-143978707.2","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P011 / NEFT/UBIN/IDIBN520260525434551 23/RADHE SA/ Txn Amt. 5997.34 Charges. 2.66","50","1"
"25/05/2026","25/05/2026","","49044","-144027751.2","WITHDRAWAL TRANSFER ONLINE B ULULK NEFT TRF - P012 / NEFT/SBIN/IDIBN520260525434551 26/HINCHLAL/ Txn Amt. 49038.39 Charges. 5.61","50","1"
